기준년월,내판매순위,코드,명,매장코드,매장명,판매상품SEQ,판매상품명
202010,1,S000391,춘향(순천),13,탐앤탐스,1100007658,아메리카노
202010,2,S000391,춘향(순천),12,커피자판기,1100005416,동서코코아(자판기용) 
202010,3,S000391,춘향(순천),13,탐앤탐스,1100011159,아이스아메리카노
202010,4,S000391,춘향(순천),1,010_편의점,1200002643,월드콘XQ 오리지널
202010,5,S000391,춘향(순천),1,010_편의점,1200039929,(주)디핀다트바나나스프릿
202010,1,S000413,금왕(평택),48,217_브라더꽈배기,1100016349,브라더찹쌀(5000원)
202010,2,S000413,금왕(평택),48,217_브라더꽈배기,1100016350,브라더꽈배기(9개)
202010,3,S000413,금왕(평택),46,213_엔젤리너스,1100019660,엔젤)아메리카노(I)
202010,4,S000413,금왕(평택),37,214_엔조잇,1100026927,소떡소떡
202010,5,S000413,금왕(평택),46,213_엔젤리너스,1100019637,엔젤)아메리카노(H)
202010,1,S000414,금왕(제천),46,150_브라더꽈배기,1100016350,브라더찹쌀(10000)
202010,2,S000414,금왕(제천),46,150_브라더꽈배기,1100016349,브라더꽈배기(5000)
202010,3,S000414,금왕(제천),49,131_엔제리너스,1100019637,엔젤)아메리카노(H)
202010,4,S000414,금왕(제천),23,210_델리쉐프,1100026927,소떡소떡
202010,5,S000414,금왕(제천),11,100_한식,1100000202,말죽거리소고기국밥
202010,1,S000415,옥천(부산),66,놀부부대찌개,1100024200,놀부부대찌개
202010,2,S000415,옥천(부산),56,할리스커피,1100021621,아이스아메리카노 [할]ICE아메리카노[빨]
202010,3,S000415,옥천(부산),56,할리스커피,1100017876,카페아메리카노 
202010,4,S000415,옥천(부산),66,놀부부대찌개,1100027367,숯불고기비빔밥(한식)
202010,5,S000415,옥천(부산),66,놀부부대찌개,1100023770,제육정식(전) 
202010,1,S000416,원주(춘천),44,할리스커피,1100017876,카페아메리카노[할리스] 
202010,2,S000416,원주(춘천),44,할리스커피,1100017900,(ICE)아메리카노[할리스] 
202010,3,S000416,원주(춘천),8,가판매장,1100026712,소떡소떡(신)
202010,4,S000416,원주(춘천),8,가판매장,1100026704,웨스턴핫바(신)
202010,5,S000416,원주(춘천),8,가판매장,1100026698,케이크소세지
202010,1,S000417,원주(부산),38,할리스커피,1100021621,(ICE)아메리카노[할리스]
202010,2,S000417,원주(부산),38,할리스커피,1100017876,카페아메리카노[할리스] 
202010,3,S000417,원주(부산),7,가판대,1100026712,소떡소떡(신)
202010,4,S000417,원주(부산),2,한식당,1100026336,한우소고기국밥
202010,5,S000417,원주(부산),7,가판대,1100026704,웨스턴핫바(신)
202010,1,S000418,경산(서울),35,할리스,1100017900,아이스아메리카노(할리스) 
202010,2,S000418,경산(서울),37,스팍스,1300000299,의류(전문매장)
202010,3,S000418,경산(서울),35,할리스,1100017876,카페아메리카노(할리스) 
202010,4,S000418,경산(서울),37,스팍스,1300009372,의류(전문매장) FILA
202010,5,S000418,경산(서울),58,식당가KIOSK,1100033953,두촌)돼지갈비정식
202010,1,S000419,보성녹차(영암),45,커피(할리스),1100017900,[할]ICE아메리카노[빨]
202010,2,S000419,보성녹차(영암),45,커피(할리스),1100017876,[할]HOT아메리카노[빨]
202010,3,S000419,보성녹차(영암),3,한식당,1100027344,청매실꼬막비빔밥 보성꼬막비빔밥
202010,4,S000419,보성녹차(영암),40,청년창업(미스터톡톡),4700000152,마지막약속핫도그(청년창업)
202010,5,S000419,보성녹차(영암),3,한식당,1100033340,순두부찌개(7500)(표준레시피)
202010,1,S000420,보성녹차(순천),57,할리스,1100017900,[할]ICE아메리카노[빨]
202010,2,S000420,보성녹차(순천),19,한식당,1100027344,보성꼬막비빔밥
202010,3,S000420,보성녹차(순천),57,할리스,1100017876,[할]HOT아메리카노[빨]
202010,4,S000420,보성녹차(순천),46,미스터톡톡,1100027918,순희치즈핫도그 마지막약속핫도그(톡톡)
202010,5,S000420,보성녹차(순천),19,한식당,1100033340,순두부찌개(7500)(표준레시피)
202010,1,S000421,영암(목포),10,웹자판기,1100005300,자판기커피(모카골드믹스외1종) 
202010,2,S000421,영암(목포),1,01_편의점,1200012570,월드콘 XQ월드콘
202010,3,S000421,영암(목포),6,아비카커피,1100011410,오늘의커피(2800) 오늘의커피
202010,4,S000421,영암(목포),1,01_편의점,1200035641,콘트라베이스
202010,5,S000421,영암(목포),1,01_편의점,1200021116,4500담배 에쎄순0.1
202010,1,S000422,영암(광양),12,웹자판기,1100005300,자판기커피(모카골드믹스외1종)
202010,2,S000422,영암(광양),1,01_편의점,1200021124,4500담배 에쎄체인지1mg
202010,3,S000422,영암(광양),9,아비카커피,1100011410,오늘의커피(2800) 오늘의커피
202010,4,S000422,영암(광양),1,01_편의점,1100003457,새아침핫바 
202010,5,S000422,영암(광양),1,01_편의점,1200028610,스타벅스 프라프치노 커피 외1종 
202010,1,S000426,행담도,75,의류행사,1300002090,의류(50000) 
202010,2,S000426,행담도,28,호두과자(1),1100012250,가판하)즉석호두과자
202010,3,S000426,행담도,75,의류행사,1300002037,의류(10000) 의류(10000)
202010,4,S000426,행담도,91,가판상행,1100026632,가판상)맥반석오징어
202010,5,S000426,행담도,35,중앙가판,1100026924,가판중)부산오뎅
202010,1,S000432,완주(익산),5,자판기,1100005304,자판커피(모카골드마일드) 
202010,2,S000432,완주(익산),1,편의점,1200002883,조지아에메랄드마운틴 아이스블랙
202010,3,S000432,완주(익산),1,편의점,1200039487,구운계란
202010,4,S000432,완주(익산),1,편의점,1200002882,조지아에메랄드마운틴 클래식 라떼
202010,5,S000432,완주(익산),1,편의점,1200000367,꼬마장사 
202010,1,S000433,관촌(광양),5,자판기,1100005298,자판커피(카푸치노외3) 
202010,2,S000433,관촌(광양),1,편의점,1200036099,칸타타콘트라베이스라떼
202010,3,S000433,관촌(광양),1,편의점,1200003174,칸타타프리미엄275
202010,4,S000433,관촌(광양),1,편의점,1200041113,조지아크래프트카페라떼
202010,5,S000433,관촌(광양),1,편의점,1200030843,단호박범벅(뻥튀기)
202010,1,S000434,관촌(전주),1,편의점,1200036038,롯데칸타타프리미엄블렌드캔
202010,2,S000434,관촌(전주),1,편의점,1200002643,월드콘XQ오리지널
202010,3,S000434,관촌(전주),5,자판기,1100005298,자판커피(카푸치노외3) 
202010,4,S000434,관촌(전주),1,편의점,1200000272,국화빵수
202010,5,S000434,관촌(전주),1,편의점,1200039929,(주)디핀다트바나나스프릿
202010,1,S000435,완주(장수),5,자판기,1100005300,자판기커피(모카골드믹스외1종) 
202010,2,S000435,완주(장수),1,편의점,1200003174,칸타타 프리미엄블랜드
202010,3,S000435,완주(장수),1,편의점,1200001320,TOP275(스윗마스터)
202010,4,S000435,완주(장수),1,편의점,1200035641,콘트라베이스
202010,5,S000435,완주(장수),1,편의점,1200029835,맥심TOP스위트아메리카노
202010,1,S000442,강천산(대구),18,리던커피,1100010901,아메리카노(HOT) 아메리카노(HOT)
202010,2,S000442,강천산(대구),18,리던커피,1100010902,아메리카노(ICE) 아메리카노(ICE)
202010,3,S000442,강천산(대구),3,한식,1100017964,솥뚜껑 비빔밥 
202010,4,S000442,강천산(대구),12,로띠번,1100017239,로띠번
202010,5,S000442,강천산(대구),16,열린매장,1100020778,소떡소떡 
202010,1,S000443,천등산(제천),18,파스쿠치,1100010360,아메리카노L
202010,2,S000443,천등산(제천),3,한식,1100000252,사골우거지국밥 
202010,3,S000443,천등산(제천),18,파스쿠치,1100010374,아이스아메리카노R
202010,4,S000443,천등산(제천),3,한식,1100023412,제육돌솥비빔밥 
202010,5,S000443,천등산(제천),10,허니박스,1100009819,야채크레페(소시지)
202010,1,S000444,천등산(평택),21,파스쿠치,1100014630,ICE-얼그레이
202010,2,S000444,천등산(평택),21,파스쿠치,1100005418,ICE 코코아
202010,3,S000444,천등산(평택),3,한식,1100023412,제육돌솥비빔밥 제육돌솥비빔밥
202010,4,S000444,천등산(평택),10,허니박스,1100026712,소떡소떡(신)
202010,5,S000444,천등산(평택),21,파스쿠치,1100024537,아이스녹차(커피니)
202010,1,S000454,충주(창원),73,의류매장(신선),1300000832,의류(전문매장)
202010,2,S000454,충주(창원),73,의류매장(신선),1300007584,의류(전문매장)
202010,3,S000454,충주(창원),73,의류매장(신선),1300007637,벤제프골프의류 10000
202010,4,S000454,충주(창원),1,한식당,1100023738,해물순두부 해물순두부
202010,5,S000454,충주(창원),1,한식당,1100026913,경산소고기국밥
202010,1,S000455,주암(천안),30,탐앤탐스,1100023951,(탐)아이스카페아메리카노4.1
202010,2,S000455,주암(천안),30,탐앤탐스,1100023941,(탐)카페아메리카노4.1
202010,3,S000455,주암(천안),10,열린매장,1100026712,(열린)소떡소떡3.5
202010,4,S000455,주암(천안),4,한식당,1100031059,(한식)김치돼지찌개8.5
202010,5,S000455,주암(천안),10,열린매장,1100028386,(열린)케네디소세지3.5
202010,1,S000456,주암(순천),30,탐앤탐스,1100023941,(탐)카페아메리카노4.1
202010,2,S000456,주암(순천),30,탐앤탐스,1100023951,(탐)아이스카페아메리카노4.1
202010,3,S000456,주암(순천),10,가판(토스트),1100026712,(열린)소떡소떡3.5
202010,4,S000456,주암(순천),10,가판(토스트),1100026704,(열린)웨스턴핫바3.5
202010,5,S000456,주암(순천),4,한식,1100021684,(한식)버섯뚝배기불고기8.0
202010,1,S000457,순천(순천),25,핫,1100012149,아메리카노 
202010,2,S000457,순천(순천),22,우동,1100019838,꼬치어묵우동(5500)
202010,3,S000457,순천(순천),24,아이스,1100018071,ice아메리카노 
202010,4,S000457,순천(순천),2,한식당,1100022097,육개장7500(중원)
202010,5,S000457,순천(순천),2,한식당,1100016430,갈비탕(중원) 
202010,1,S000458,횡성(강릉),117,②횡성반상,1100024643,횡성한우국밥[9500]①
202010,2,S000458,횡성(강릉),116,①횡성한우떡더덕스테이크,1100014293,신)횡성한우더덕스테이크[15000
202010,3,S000458,횡성(강릉),90,탐엔탐스-외부,1100023881,카페아메리카노[4100]탐탐
202010,4,S000458,횡성(강릉),48,의류매장-도이터,1300000815,100000원의류-디케이[100000]
202010,5,S000458,횡성(강릉),48,의류매장-도이터,1300007568,10000원의류-디케이[10000]
202010,1,S000459,평창(강릉),114,강정류(중앙팝업),1200038365,강정류(10000) - 미림농산
202010,2,S000459,평창(강릉),68,직영가판-핫바,1100026712,직영핫)소떡소떡(3500)
202010,3,S000459,평창(강릉),61,평창반상,1100033486,소고기국밥(표준레시피)
202010,4,S000459,평창(강릉),93,직영-탐앤탐스,1100023881,4100아메리카노 - 탐탐
202010,5,S000459,평창(강릉),67,직영가판-호두,1100006245,직영)호두과자5000
202010,1,S000460,구정(삼척),3,한식당우동라면,1100012230,통등심돈가스_CJ
202010,2,S000460,구정(삼척),20,탐앤탐스,1100023881,아메리카노 - 탐탐(4100) 
202010,3,S000460,구정(삼척),20,탐앤탐스,1100023859,ICE아메리카노 - 탐탐(4100)
202010,4,S000460,구정(삼척),3,한식당우동라면,1100025251,신계란떡라면_CJ
202010,5,S000460,구정(삼척),3,한식당우동라면,1100024628,육개장-CJ
202010,1,S000461,평창(인천),21,외부패션행사,1300012746,의류(129000) 네파행사(10000)
202010,2,S000461,평창(인천),4,천안명물호두과자,1100006292,통호두호두과자 통호두호두과자
202010,3,S000461,평창(인천),21,외부패션행사,1300012770,의류(129000) 네파(100000)
202010,4,S000461,평창(인천),15,건어물,1200008950,농특산물 과일10000
202010,5,S000461,평창(인천),11,한식,1100024917,서동한우국밥 서동한우국밥
202010,1,S000472,충주(양평),3,한식돈가스,1100027000,얼큰새뱅이해물순두부
202010,2,S000472,충주(양평),3,한식돈가스,1100033414,사과돈가스(표준)
202010,3,S000472,충주(양평),48,탐앤탐스,1100023859,ICE아메리카노
202010,4,S000472,충주(양평),3,한식돈가스,1100033395,소고기국밥(표준)
202010,5,S000472,충주(양평),48,탐앤탐스,1100023881,H아메리카노
202010,1,S000477,강천산(광주),14,리던,1100014650,아이스아메리카노 아이스아메리카노
202010,2,S000477,강천산(광주),6,한식,1100033443,차돌박이된장찌게(표준레시비)
202010,3,S000477,강천산(광주),6,한식,1100017964,순창고추장돌솥비빔밥
202010,4,S000477,강천산(광주),14,리던,1100010844,아메리카노커피 아메리카노커피
202010,5,S000477,강천산(광주),10,로띠번,1100017239,로띠번
202010,1,S000478,남원(대구),1,편의점,1100014145,아메리카노 아메리카노
202010,2,S000478,남원(대구),1,편의점,1200025806,월드콘
202010,3,S000478,남원(대구),1,편의점,1100011539,자판기라면 
202010,4,S000478,남원(대구),1,편의점,1200003174,칸타타프리미엄라떼
202010,5,S000478,남원(대구),1,편의점,1200034762,땅콩대롱 오리온오징어땅콩L
202010,1,S000479,남원(광주),1,편의점,1100014145,아메리카노 아메리카노
202010,2,S000479,남원(광주),1,편의점,1200025806,월드콘
202010,3,S000479,남원(광주),1,편의점,1100011539,자판기라면 
202010,4,S000479,남원(광주),1,편의점,1200000367,꼬마장사
202010,5,S000479,남원(광주),1,편의점,1200003150,카페베네컵카페모카/라떼
202010,1,S000480,외동(포항),6,할리스,1100017876,HOT카페아메리카노
202010,2,S000480,외동(포항),6,할리스,1100017900,ICE카페아메리카노
202010,3,S000480,외동(포항),9,가판대,1100026712,소떡소떡(신)
202010,4,S000480,외동(포항),9,가판대,1100029577,프리미엄우리밀핫도그
202010,5,S000480,외동(포항),3,한식,1100033410,흑돼지김치찌개(표준레시피)
202010,1,S000482,강릉(인천),26,027_탐앤탐스,1100023859,I아메
202010,2,S000482,강릉(인천),26,027_탐앤탐스,1100023881,H아메 
202010,3,S000482,강릉(인천),41,할리스전문점,1100017900,할I아메
202010,4,S000482,강릉(인천),30,코바코돈가스,1100027802,김치제육덮밥
202010,5,S000482,강릉(인천),12,030_호도과자오징어,1100006235,호도과자(5000)
202010,1,S000483,강릉(강릉),41,엔제리너스,1100029823,아메리카노(H)S
202010,2,S000483,강릉(강릉),5,102_한식당,1100027934,소고기국밥
202010,3,S000483,강릉(강릉),5,102_한식당,1100029552,초당두부황태해장국
202010,4,S000483,강릉(강릉),14,110_핫바디핀다트,1100026927,소떡소떡
202010,5,S000483,강릉(강릉),5,102_한식당,1100027933,해물순두부찌개
202010,1,S000484,양양(동해),1,010_편의점,1200003174,칸타타
202010,2,S000484,양양(동해),1,010_편의점,1200035447,티오피 더 블랙 380ml
202010,3,S000484,양양(동해),1,010_편의점,1200036037,롯데칸타타스위트블랙캔
202010,4,S000484,양양(동해),1,010_편의점,1200037395,제주삼다수
202010,5,S000484,양양(동해),1,010_편의점,1200036040,맥심T.O.P. 마스터블랜드
202010,1,S000485,양양(속초),1,030_편의점,1200037395,제주삼다수
202010,2,S000485,양양(속초),1,030_편의점,1200035132,칸타타콘트라베이스
202010,3,S000485,양양(속초),1,030_편의점,1200036034,칸타타콘트라베이스라떼
202010,4,S000485,양양(속초),1,030_편의점,1200036038,롯데칸타타프리미엄블렌드캔
202010,5,S000485,양양(속초),1,030_편의점,1200036041,맥심 티.오.피 더블랙 
202010,1,S000486,영천(포항),34,(신)열린매장(직영),1100026712,소떡소떡(신)
202010,2,S000486,영천(포항),36,(신)한식,1100023739,된장찌개 된장찌개
202010,3,S000486,영천(포항),42,(신)탐앤탐스(직영),1100023881,카페아메리카노 
202010,4,S000486,영천(포항),34,(신)열린매장(직영),1100028386,케네디소세지
202010,5,S000486,영천(포항),40,(신)라면/우동,1100004197,떡만두라면정식 
202010,1,S000487,영천(대구),45,(신)탐앤탐스(외주),1100023859,아이스카페아메리카노 
202010,2,S000487,영천(대구),45,(신)탐앤탐스(외주),1100023881,카페아메리카노 
202010,3,S000487,영천(대구),51,(신)열린매장(외주),1100026712,소떡소떡(신)
202010,4,S000487,영천(대구),40,(신)한식(직영),1100017861,제육덮밥정식
202010,5,S000487,영천(대구),40,(신)한식(직영),1100021889,코바코 수제등심돈가스
202010,1,S000489,옥계(속초),39,드롭탑(커피),1100025986,아이스아메리카노(카페베네)
202010,2,S000489,옥계(속초),39,드롭탑(커피),1100019770,아메리카노(H)
202010,3,S000489,옥계(속초),29,06_델리쉐프,1100026927,소떡소떡
202010,4,S000489,옥계(속초),10,07_한식당,1100021835,버섯제육덮밥 
202010,5,S000489,옥계(속초),29,06_델리쉐프,1100033546,우리밀천안호두과자5000
202010,1,S000490,구리(일산),15,드롭탑,1100026110,레몬티/드롭탑
202010,2,S000490,구리(일산),15,드롭탑,1100026093,아메리카노/드롭탑
202010,3,S000490,구리(일산),22,델리쉐프,1100026927,소떡소떡
202010,4,S000490,구리(일산),34,만쥬리아,1100018963,만쥬리아
202010,5,S000490,구리(일산),22,델리쉐프,1100026932,옛날핫도그
202010,1,S000499,논공(옥포),25,드롭탑,1100026093,아메리카노/드롭탑
202010,2,S000499,논공(옥포),2,한식,1100022081,육개장
202010,3,S000499,논공(옥포),31,원푸드 치즈,1100033007,치즈스틱
202010,4,S000499,논공(옥포),12,양식,1100025864,수제돈가스세트
202010,5,S000499,논공(옥포),36,머꼬또머꼬,1200042462,참미니꽈배기
202010,1,S000500,논공(고서),25,드롭탑,1100026093,아메리카노/드롭탑
202010,2,S000500,논공(고서),38,머꼬또머꼬3,1200042462,참미니꽈배기
202010,3,S000500,논공(고서),19,의류매장,1300000815,의류(전문매장)
202010,4,S000500,논공(고서),2,한식,1100022081,육개장
202010,5,S000500,논공(고서),31,원푸드 치즈,1100033007,치즈스틱
202010,1,S000523,백양사(순천),2,식당(일반),1100001221,제육돌솥비빔밥
202010,2,S000523,백양사(순천),2,식당(일반),1100033340,순두부찌개(7500)(표준레시피)
202010,3,S000523,백양사(순천),2,식당(일반),1100033365,김치찌개(7500)(표준레시피)
202010,4,S000523,백양사(순천),2,식당(일반),1100033344,삼채계절비빔밥7500(표준레시피)
202010,5,S000523,백양사(순천),12,의류매장,1300000815,의류(전문매장) 
202010,1,S000524,오창(남이),2,식당(한식),1100033338,해물순두부찌개(8000)(표준)
202010,2,S000524,오창(남이),27,할리스,1100017900,아이스아메리카노
202010,3,S000524,오창(남이),2,식당(한식),1100033362,돼지고기김치찌개(8000)(표준)
202010,4,S000524,오창(남이),27,할리스,1100017876,카페아메리카노
202010,5,S000524,오창(남이),25,외부매장(임시),1100010821,와플&커피
202010,1,S000529,의성(청주),5,커피(엔젤),1100029820,아메리카노(I)S
202010,2,S000529,의성(청주),5,커피(엔젤),1100029823,아메리카노(H)S
202010,3,S000529,의성(청주),2,식당(밥이당),1100007502,돈까스
202010,4,S000529,의성(청주),7,외부매장(와작),1100026712,소떡소떡(신)
202010,5,S000529,의성(청주),2,식당(밥이당),1100030575,소고기육개장.
202010,1,S000530,의성(영덕),5,커피(엔젤),1100029823,아메리카노(H)S
202010,2,S000530,의성(영덕),5,커피(엔젤),1100029820,아메리카노(I)S
202010,3,S000530,의성(영덕),7,외부매장(와작),1100026712,소떡소떡(신)
202010,4,S000530,의성(영덕),2,식당(밥이랑),1100007502,돈까스
202010,5,S000530,의성(영덕),2,식당(밥이랑),1100030575,소고기육개장.
202010,1,S000535,청송(청주),1,편의점,1200021005,졸음NO껌 
202010,2,S000535,청송(청주),9,달콤커피,1100023474,아메리카노 ICE 
202010,3,S000535,청송(청주),2,한식,1200007485,특판사과(10000)
202010,4,S000535,청송(청주),16,크리스피크림,1100022626,크리스피아메리카노ICE 
202010,5,S000535,청송(청주),6,호두과자,1100026927,소떡소떡
202010,1,S000536,청송(영덕),18,크리스피크림,1100022625,크리스피아메리카노HOT 
202010,2,S000536,청송(영덕),6,호두과자,1100026927,소떡소떡
202010,3,S000536,청송(영덕),2,한식,1200024056,과일(10000)
202010,4,S000536,청송(영덕),18,크리스피크림,1100026631,크리스피더블초코 신크리스피오리지널
202010,5,S000536,청송(영덕),2,한식,1100023648,왕돈가스
202010,1,S000540,홍천(서울),11,250_호두과자,1100006297,호두과자5000
202010,2,S000540,홍천(서울),26,엔제리너스1,1100020535,시즌아메리카노(ICE)
202010,3,S000540,홍천(서울),15,오잉오잉,1100020778,소떡소떡-[3500]오잉
202010,4,S000540,홍천(서울),7,210_탐앤탐스,1100023859,아이스아메리카노
202010,5,S000540,홍천(서울),26,엔제리너스1,1100020536,시즌아메리카노(HOT)
202010,1,S000541,홍천(양양),25,할리스,1100019637,아메리카노(H)
202010,2,S000541,홍천(양양),9,230_뽀끼뽀끼 ,1100020778,소떡소떡
202010,3,S000541,홍천(양양),25,할리스,1100019660,아메리카노(I)
202010,4,S000541,홍천(양양),15,호두과자,1100006297,즉석호두과자
202010,5,S000541,홍천(양양),15,호두과자,1100006296,즉석호두과자
202010,1,S000542,내린천,9,바른김밥김선생,1100017661,바른김밥(바)
202010,2,S000542,내린천,5,내린천한식,1100000258,흑돼지김치제육덮밥(한)
202010,3,S000542,내린천,5,내린천한식,1100000291,시래기국밥(한)
202010,4,S000542,내린천,15,탐앤탐스_4F,1100017900,(탐)I.아메리카노
202010,5,S000542,내린천,31,의류매장(엘르),1300008596,E.의류(100000)
202010,1,S000553,시흥하늘,38,213_파리바게트,1100001089,완제음료
202010,2,S000553,시흥하늘,102,찹쌀닭강정,1100009855,닭강정_10000
202010,3,S000553,시흥하늘,130,신서방왕만두,1100031801,만두(8개)
202010,4,S000553,시흥하늘,39,214_던킨도너츠,1100006066,도너츠 3000
202010,5,S000553,시흥하늘,21,212_CU슈퍼,1200006294,야채청과(10000원)_마트
202010,1,S000554,속리산(청주),30,시루봉(한식),1100024627,짜글짜글김치찌개
202010,2,S000554,속리산(청주),38,열린매장(핫바),1100020778,소떡소떡
202010,3,S000554,속리산(청주),24,탐엔탐스 커피,1100023881,카페아메리카노
202010,4,S000554,속리산(청주),30,시루봉(한식),1100021683,돌솥버섯불고기비빔밥
202010,5,S000554,속리산(청주),3,식사류전문매장,1100022136,흑돼지돈가스9000
202010,1,S000555,상주(청원),3,커피자판기,1100005304,자판커피(500)
202010,2,S000555,상주(청원),1,편의점,1200029728,오쉐프셀프라면
202010,3,S000555,상주(청원),1,편의점,1100014350,원두커피
202010,4,S000555,상주(청원),1,편의점,1200033615,완듀완듀빵
202010,5,S000555,상주(청원),1,편의점,1200017572,과일 봉지곶감
202010,1,S000556,여산(천안),43,(03)호두과자_신,1100012250,호두과자_(5000)
202010,2,S000556,여산(천안),11,011_로띠번매장,1100031673,I아메리카노(로띠)
202010,3,S000556,여산(천안),18,018_엔제리너스,1100019660,아메리카노(I)
202010,4,S000556,여산(천안),11,011_로띠번매장,1100026458,로띠번
202010,5,S000556,여산(천안),47,한남상사 직영 한식,1100026359,전주비빔밥
202010,1,S000557,여산(순천),46,(03)호두과자_신,1100012250,호두과자_(5000)
202010,2,S000557,여산(순천),22,024-드롭탑,1100026115,아이스아메리카노
202010,3,S000557,여산(순천),56,커피(온전히),1100011129,아메리카노
202010,4,S000557,여산(순천),22,024-드롭탑,1100026114,아메리카노
202010,5,S000557,여산(순천),50,한남상사 직영 한식,1100030570,돼지고기김치찌개
202010,1,S000574,성주(양평),5,050_별고을,1100007514,조기구이정식
202010,2,S000574,성주(양평),5,050_별고을,1100021854,얼큰돼지김치찌개
202010,3,S000574,성주(양평),5,050_별고을,1100032983,속풀이동태매운탕
202010,4,S000574,성주(양평),5,050_별고을,1100000704,콩나물국밥
202010,5,S000574,성주(양평),13,140_딜라이트,1100025821,HOT아메리카노(M)
202010,1,S000575,성주(창원),5,050_별고을,1100017861,제육덮밥정식
202010,2,S000575,성주(창원),5,050_별고을,1100031388,돈육김치찌개
202010,3,S000575,성주(창원),5,050_별고을,1100001798,우렁된장찌개
202010,4,S000575,성주(창원),5,050_별고을,1100001160,완산골 떡갈비정식
202010,5,S000575,성주(창원),8,080_라면,1100013640,떡만두라면정식
202010,1,S000581,매송(서울),17,외부매장(호두과자),1100027399,백년)호두과자10000
202010,2,S000581,매송(서울),17,외부매장(호두과자),1100027398,백년)호두과자6000
202010,3,S000581,매송(서울),17,외부매장(호두과자),1100027397,백년)호두과자3000
202010,4,S000581,매송(서울),12,외부매장(어묵핫바),1100026839,모둠꼬치
202010,5,S000581,매송(서울),10,커피(할리스),1100017900,아이스아메리카노
202010,1,S000582,매송(목포),12,외부매장(호두과자),1100027397,백년)호두과자3000
202010,2,S000582,매송(목포),12,외부매장(호두과자),1100027398,백년)호두과자6000
202010,3,S000582,매송(목포),12,외부매장(호두과자),1100027399,백년)호두과자10000
202010,4,S000582,매송(목포),7,푸드(양갑조국밥),1100027620,양갑조)소고기국밥
202010,5,S000582,매송(목포),13,외부매장(마성떡볶이),1100027412,마성)마성떡볶이
202010,1,S000585,현풍(대구),3,풍경마루,1100000637,진영단감왕갈비찜
202010,2,S000585,현풍(대구),14,탐앤탐스,1100023859,ice아메리카노[탐]
202010,3,S000585,현풍(대구),14,탐앤탐스,1100023881,아메리카노[탐]
202010,4,S000585,현풍(대구),3,풍경마루,1100030893,충청도식돼지짜글이비빔밥
202010,5,S000585,현풍(대구),3,풍경마루,1100024042,해물순두부찌개
202010,1,S000586,현풍(창원),3,풍경마루,1100027620,양갑조)소고기국밥
202010,2,S000586,현풍(창원),14,탐앤탐스,1100024337,G(ice)아메[탐]
202010,3,S000586,현풍(창원),14,탐앤탐스,1100023881,아메리카노[탐]
202010,4,S000586,현풍(창원),14,탐앤탐스,1100023859,ice아메리카노[탐]
202010,5,S000586,현풍(창원),38,스쿨펜(직영),1100029065,웨스턴핫바(참조은)
202010,1,S000587,외동(부산),6,050_할리스,1100017900,ICE카페아메리카노
202010,2,S000587,외동(부산),6,050_할리스,1100017876,HOT카페아메리카노
202010,3,S000587,외동(부산),43,08_스넥[직영],1100027284,소떡소떡(신)
202010,4,S000587,외동(부산),41,081_호도과자[직영],1100028028,호두과자5000
202010,5,S000587,외동(부산),2,020_풍경마루,1100033410,흑돼지김치찌개(표준레시피)
202010,1,S000589,함양(대전),44,303커피(곶감매장),1100025987,H아메리카노(카페베네)
202010,2,S000589,함양(대전),44,303커피(곶감매장),1100019770,아메리카노(H)
202010,3,S000589,함양(대전),3,한식당/우동/옥연,1100030886,소고기국밥
202010,4,S000589,함양(대전),7,즉석1,1100026712,소떡소떡꼬치(3500)
202010,5,S000589,함양(대전),26,의류매장,1300000816,의류(100000)
202010,1,S000590,청주(서울),40,014_한식,1100017520,장터국밥
202010,2,S000590,청주(서울),50,035_호두과자,1100028078,호두과자(하)5000
202010,3,S000590,청주(서울),62,018_나주곰탕,1100016817,제육정식
202010,4,S000590,청주(서울),40,014_한식,1100028987,김치찌개
202010,5,S000590,청주(서울),41,015_양식,1100019292,돼지돈가스[8000]
202010,1,S000591,진안마이산(익산),17,커피블로썸,1100023734,아메리카노(H)
202010,2,S000591,진안마이산(익산),17,커피블로썸,1100023735,아메리카노(I)
202010,3,S000591,진안마이산(익산),3,100_한식당,1100031443,(신)흑돼지제육덮밥
202010,4,S000591,진안마이산(익산),3,100_한식당,1100023738,해물순두부찌개
202010,5,S000591,진안마이산(익산),3,100_한식당,1100033488,차돌된장찌개(표준레시피)케이알
202010,1,S000592,예산(당진),2,식당(일반),1100031291,애플수제등심돈가스
202010,2,S000592,예산(당진),26,할리스,1100017900,아이스아메리카노
202010,3,S000592,예산(당진),26,할리스,1100017876,카페아메리카노
202010,4,S000592,예산(당진),28,의류매장01,1300000312,의류10000
202010,5,S000592,예산(당진),2,식당(일반),1100033338,순두부찌개(8000)(표준레시피)
202010,1,S000600,경주(부산),48,경주빵찰보리빵,1100006093,찰보리빵 16000
202010,2,S000600,경주(부산),48,경주빵찰보리빵,1100006092,찰보리/경주빵SET
202010,3,S000600,경주(부산),48,경주빵찰보리빵,1100006094,경주빵 16000
202010,4,S000600,경주(부산),109,KR한식,1100024628,한식/돼지고기김치찌개 8500
202010,5,S000600,경주(부산),109,KR한식,1100019099,한식/속 시원한 동태탕 8500
202010,1,S000602,함양(통영),23,의류매장,1300000816,의류(100000)
