노선번호,도로명,이정,X좌표값,Y좌표값,GRS80X좌표값,GRS80Y좌표값
350,통영대전선/중부선,104.3,35.52764411,127.7747222,270266.6772,325910.6446
350,통영대전선/중부선,104.4,35.52842914,127.7741802,270216.8379,325997.36
350,통영대전선/중부선,104.5,35.52921547,127.7736411,270167.2533,326084.2216
350,통영대전선/중부선,104.6,35.53000097,127.7731001,270117.5074,326170.9909
350,통영대전선/중부선,104.7,35.53078479,127.7725556,270067.4348,326257.5718
350,통영대전선/중부선,104.8,35.53156995,127.7720139,270017.6248,326344.3034
350,통영대전선/중부선,104.9,35.53235734,127.7714771,269968.2535,326431.2862
350,통영대전선/중부선,105,35.53314658,127.7709443,269919.2499,326518.4765
350,통영대전선/중부선,105.1,35.53393404,127.7704076,269869.8939,326605.4678
350,통영대전선/중부선,105.2,35.53472226,127.7698726,269820.6887,326692.5446
350,통영대전선/중부선,105.3,35.53551128,127.7693394,269771.6439,326779.7118
350,통영대전선/중부선,105.4,35.53629774,127.7688005,269722.0917,326866.5919
350,통영대전선/중부선,105.5,35.53708387,127.7682609,269672.4721,326953.4334
350,통영대전선/중부선,105.6,35.53787152,127.7677246,269623.1563,327040.448
350,통영대전선/중부선,105.7,35.53865881,127.7671875,269573.7683,327127.4213
350,통영대전선/중부선,105.8,35.53944651,127.7666514,269524.464,327214.4412
350,통영대전선/중부선,105.9,35.54023034,127.7661067,269474.3984,327301.0264
350,통영대전선/중부선,106,35.54101598,127.765566,269424.6855,327387.8146
350,통영대전선/중부선,106.1,35.54180133,127.7650247,269374.9192,327474.5714
350,통영대전선/중부선,106.2,35.54258675,127.7644835,269325.1651,327561.3351
350,통영대전선/중부선,106.3,35.54336947,127.7639368,269274.9157,327647.7966
350,통영대전선/중부선,106.4,35.54415379,127.7633933,269224.9495,327734.4386
350,통영대전선/중부선,106.5,35.54494153,127.7628571,269175.654,327821.4639
350,통영대전선/중부선,106.6,35.54573706,127.7623386,269127.9506,327909.3681
350,통영대전선/중부선,106.7,35.54654327,127.7618453,269082.5269,327998.4732
350,통영대전선/중부선,106.8,35.54735865,127.7613752,269039.2014,328088.6144
350,통영대전선/중부선,106.9,35.54818393,127.7609317,268998.2796,328179.8717
350,통영대전선/중부선,107,35.54902059,127.7605213,268960.3435,328272.4149
350,통영대전선/중부선,107.1,35.54986355,127.7601307,268924.2061,328365.6714
350,통영대전선/중부선,107.2,35.55071335,127.7597629,268890.1274,328459.7025
350,통영대전선/중부선,107.3,35.5515698,127.759419,268858.2136,328554.4881
350,통영대전선/중부선,107.4,35.5524345,127.7591076,268829.2361,328650.2129
350,통영대전선/중부선,107.5,35.5533064,127.7588278,268803.1215,328746.7576
350,통영대전선/중부선,107.6,35.5541822,127.7585668,268778.7119,328843.7496
350,통영대전선/중부선,107.7,35.5550634,127.7583347,268756.914,328941.36
350,통영대전선/중부선,107.8,35.55594945,127.7581321,268737.7889,329039.5294
350,통영대전선/중부선,107.9,35.55683656,127.7579365,268719.29,329137.8214
350,통영대전선/중부선,108,35.55772396,127.7577427,268700.9689,329236.147
350,통영대전선/중부선,108.1,35.55861059,127.7575438,268682.1745,329334.383
350,통영대전선/중부선,108.2,35.55949673,127.7573416,268663.0884,329432.5628
350,통영대전선/중부선,108.3,35.56038309,127.7571409,268644.1376,329530.768
350,통영대전선/중부선,108.4,35.56127005,127.7569442,268625.5473,329629.0426
350,통영대전선/중부선,108.5,35.56215744,127.7567505,268607.2262,329727.3681
350,통영대전선/중부선,108.6,35.56304676,127.7565707,268590.166,329825.9156
350,통영대전선/중부선,108.7,35.56394197,127.7564436,268577.8835,329925.1548
350,통영대전선/중부선,108.8,35.56484143,127.7563727,268570.6881,330024.9039
350,통영대전선/중부선,108.9,35.56574259,127.756353,268568.1346,330124.8779
350,통영대전선/중부선,109,35.56664352,127.7563829,268570.0787,330224.8609
350,통영대전선/중부선,109.1,35.56754191,127.7564717,268577.3591,330324.6027
350,통영대전선/중부선,109.2,35.56843544,127.7566158,268589.6665,330423.8433
350,통영대전선/중부선,109.3,35.56932221,127.7568132,268606.8048,330522.372
350,통영대전선/중부선,109.4,35.57019916,127.7570676,268629.1174,330619.8507
350,통영대전선/중부선,109.5,35.57106295,127.7573824,268656.9151,330715.911
350,통영대전선/중부선,109.6,35.57191451,127.7577441,268688.9809,330810.6473
350,통영대전선/중부선,109.7,35.57275208,127.7581517,268725.215,330903.864
350,통영대전선/중부선,109.8,35.57358928,127.7585607,268761.5713,330997.0402
350,통영대전선/중부선,109.9,35.57442701,127.758968,268797.779,331090.2741
350,통영대전선/중부선,110,35.57526401,127.7593775,268834.1868,331183.4294
350,통영대전선/중부선,110.1,35.5761007,127.759788,268870.683,331276.5505
350,통영대전선/중부선,110.2,35.57693657,127.7602011,268907.4042,331369.5831
350,통영대전선/중부선,110.3,35.57777302,127.7606123,268943.9618,331462.6793
350,통영대전선/중부선,110.4,35.57860898,127.7610249,268980.6498,331555.7212
350,통영대전선/중부선,110.5,35.57943241,127.7614736,269020.6131,331647.3984
350,통영대전선/중부선,110.6,35.58023334,127.7619791,269065.7448,331736.62
350,통영대전선/중부선,110.7,35.58100561,127.7625479,269116.6377,331822.706
350,통영대전선/중부선,110.8,35.58174771,127.7631738,269172.7344,331905.4849
350,통영대전선/중부선,110.9,35.5824508,127.7638639,269234.6778,331983.981
350,통영대전선/중부선,111,35.58311833,127.7646051,269301.281,332058.5675
350,통영대전선/중부선,111.1,35.58374325,127.7654001,269372.7994,332128.4657
350,통영대전선/중부선,111.2,35.58434213,127.7662247,269447.0228,332195.4951
350,통영대전선/중부선,111.3,35.58492934,127.767061,269522.3162,332261.2389
350,통영대전선/중부선,111.4,35.58554906,127.7678622,269594.4039,332330.5663
350,통영대전선/중부선,111.5,35.58619924,127.7686262,269663.0837,332403.2467
350,통영대전선/중부선,111.6,35.58688637,127.7693399,269727.1714,332479.9914
350,통영대전선/중부선,111.7,35.58762141,127.769978,269784.3701,332561.9998
350,통영대전선/중부선,111.8,35.58837487,127.7705833,269838.5766,332646.0297
350,통영대전선/중부선,111.9,35.58915902,127.7711271,269887.1758,332733.4206
350,통영대전선/중부선,112,35.58997718,127.7715896,269928.3877,332824.5272
350,통영대전선/중부선,112.1,35.59081325,127.7720018,269965.0125,332917.5863
350,통영대전선/중부선,112.2,35.59166776,127.7723513,269995.9494,333012.6467
350,통영대전선/중부선,112.3,35.59254059,127.7726247,270019.9637,333109.6856
350,통영대전선/중부선,112.4,35.59342325,127.7728474,270039.3805,333207.7796
350,통영대전선/중부선,112.5,35.59431895,127.7729679,270049.5212,333307.2472
350,통영대전선/중부선,112.6,35.59521893,127.7730266,270054.0529,333407.1467
350,통영대전선/중부선,112.7,35.59612013,127.773018,270052.4908,333507.1324
350,통영대전선/중부선,112.8,35.59701788,127.7729254,270043.3143,333606.6762
350,통영대전선/중부선,112.9,35.59791037,127.7727718,270028.6218,333705.593
350,통영대전선/중부선,113,35.598796,127.7725668,270009.273,333803.7119
350,통영대전선/중부선,113.1,35.59967821,127.7723404,269987.9809,333901.4363
350,통영대전선/중부선,113.2,35.60056078,127.772116,269966.8824,333999.2031
350,통영대전선/중부선,113.3,35.60144487,127.7719017,269946.6932,334097.1444
350,통영대전선/중부선,113.4,35.60232859,127.7716844,269926.2323,334195.0429
350,통영대전선/중부선,113.5,35.60321156,127.7714626,269905.3669,334292.8551
350,통영대전선/중부선,113.6,35.60408821,127.7712058,269881.3311,334389.9413
350,통영대전선/중부선,113.7,35.60495772,127.7709161,269854.3239,334486.2126
350,통영대전선/중부선,113.8,35.60581321,127.7705687,269822.1037,334580.8871
350,통영대전선/중부선,113.9,35.60665363,127.7701699,269785.2399,334673.8524
350,통영대전선/중부선,114,35.60747759,127.7697225,269743.9862,334764.9578
350,통영대전선/중부선,114.1,35.60828596,127.7692344,269699.0567,334854.3043
350,통영대전선/중부선,114.2,35.60907808,127.7687078,269650.6567,334941.8211
350,통영대전선/중부선,114.3,35.60984855,127.7681352,269598.1028,335026.904
350,통영대전선/중부선,114.4,35.61059583,127.7675182,269541.5479,335109.3821
350,통영대전선/중부선,114.5,35.61131885,127.7668591,269481.2097,335189.139
350,통영대전선/중부선,114.6,35.61201564,127.766159,269417.1734,335265.9573
350,통영대전선/중부선,114.7,35.61268562,127.7654208,269349.7019,335339.7748
350,통영대전선/중부선,114.8,35.61332816,127.7646467,269279.016,335410.5221
350,통영대전선/중부선,114.9,35.61394431,127.7638412,269205.504,335478.3197
350,통영대전선/중부선,115,35.61452811,127.7630003,269128.8154,335542.5048
350,통영대전선/중부선,115.1,35.61508101,127.7621287,269049.3641,335603.2391
350,통영대전선/중부선,115.2,35.61559987,127.7612261,268967.1439,335660.1766
350,통영대전선/중부선,115.3,35.61608671,127.7602972,268882.5678,335713.5427
350,통영대전선/중부선,115.4,35.61656846,127.7593642,268797.6235,335766.3433
350,통영대전선/중부선,115.5,35.61704885,127.7584302,268712.5864,335818.9919
350,통영대전선/중부선,115.6,35.61749867,127.7574737,268625.5471,335868.2341
350,통영대전선/중부선,115.7,35.61788915,127.7564789,268535.0895,335910.8668
350,통영대전선/중부선,115.8,35.61819982,127.7554432,268440.9885,335944.6159
350,통영대전선/중부선,115.9,35.61843297,127.7543774,268344.2242,335969.7434
350,통영대전선/중부선,116,35.61859251,127.7532912,268245.6878,335986.6916
350,통영대전선/중부선,116.1,35.61866938,127.7521917,268146.0038,335994.4586
350,통영대전선/중부선,116.2,35.61866376,127.751088,268046.0134,335993.0709
350,통영대전선/중부선,116.3,35.61860593,127.7499867,267946.2923,335985.8925
350,통영대전선/중부선,116.4,35.61855721,127.7488848,267846.4976,335979.727
350,통영대전선/중부선,116.5,35.61856235,127.7477812,267746.5093,335979.5361
350,통영대전선/중부선,116.6,35.61867746,127.7466869,267647.2774,335991.556
350,통영대전선/중부선,116.7,35.61888881,127.7456143,267549.9251,336014.2694
350,통영대전선/중부선,116.8,35.619191,127.744575,267455.5062,336047.0848
350,통영대전선/중부선,116.9,35.61958655,127.7435837,267365.3655,336090.2936
350,통영대전선/중부선,117,35.62007067,127.7426533,267280.6729,336143.3729
350,통영대전선/중부선,117.1,35.62063485,127.7417932,267202.2762,336205.3835
350,통영대전선/중부선,117.2,35.6212692,127.7410096,267130.7554,336275.2331
350,통영대전선/중부선,117.3,35.62196243,127.7403045,267066.3001,336351.6691
350,통영대전선/중부선,117.4,35.62269661,127.7396641,267007.6677,336432.6938
350,통영대전선/중부선,117.5,35.62342499,127.7390139,266948.1568,336513.0685
350,통영대전선/중부선,117.6,35.62410242,127.7382868,266881.7244,336587.7385
350,통영대전선/중부선,117.7,35.62470013,127.7374614,266806.455,336653.496
350,통영대전선/중부선,117.8,35.62520589,127.7365486,266723.3352,336708.993
350,통영대전선/중부선,117.9,35.62561393,127.7355649,266633.8849,336753.6007
350,통영대전선/중부선,118,35.62591359,127.7345246,266539.3968,336786.145
350,통영대전선/중부선,118.1,35.62611316,127.7334485,266441.7452,336807.561
350,통영대전선/중부선,118.2,35.6262028,127.7323505,266342.2088,336816.765
350,통영대전선/중부선,118.3,35.62623374,127.7312472,266242.2287,336819.4546
350,통영대전선/중부선,118.4,35.62628977,127.7301456,266142.3943,336824.9303
350,통영대전선/중부선,118.5,35.62642533,127.7290546,266043.4449,336839.2383
350,통영대전선/중부선,118.6,35.62664474,127.7279842,265946.3051,336862.8649
350,통영대전선/중부선,118.7,35.62695995,127.7269504,265852.391,336897.1458
350,통영대전선/중부선,118.8,35.62735797,127.7259602,265762.3691,336940.6456
350,통영대전선/중부선,118.9,35.62783241,127.7250221,265676.9997,336992.6607
350,통영대전선/중부선,119,35.62838023,127.7241458,265597.1708,337052.8586
350,통영대전선/중부선,119.1,35.62896771,127.7233086,265520.8449,337117.4845
350,통영대전선/중부선,119.2,35.62956157,127.722478,265445.1188,337182.8232
350,통영대전선/중부선,119.3,35.63015476,127.7216466,265369.3294,337248.0879
350,통영대전선/중부선,119.4,35.63073477,127.7208018,265292.3299,337311.8816
350,통영대전선/중부선,119.5,35.63127874,127.7199219,265212.1812,337371.654
350,통영대전선/중부선,119.6,35.63176727,127.7189943,265127.761,337425.2439
350,통영대전선/중부선,119.7,35.63219621,127.7180238,265039.4991,337472.1946
350,통영대전선/중부선,119.8,35.63256478,127.7170164,264947.9514,337512.4243
350,통영대전선/중부선,119.9,35.63288531,127.7159846,264854.2256,337547.3079
350,통영대전선/중부선,120,35.63319225,127.7149464,264759.9393,337580.6798
350,통영대전선/중부선,120.1,35.63349852,127.713908,264665.6275,337613.9789
350,통영대전선/중부선,120.2,35.63380928,127.7128716,264571.5046,337647.7783
350,통영대전선/중부선,120.3,35.63411741,127.711834,264477.2668,337681.286
350,통영대전선/중부선,120.4,35.63442563,127.7107964,264383.0331,337714.8039
350,통영대전선/중부선,120.5,35.63477291,127.7097782,264290.5298,337752.6709
350,통영대전선/중부선,120.6,35.6352083,127.7088122,264202.6823,337800.3486
350,통영대전선/중부선,120.7,35.63574408,127.7079255,264121.9328,337859.2171
350,통영대전선/중부선,120.8,35.63636221,127.7071231,264048.7585,337927.2788
350,통영대전선/중부선,120.9,35.63705778,127.7064219,263984.6965,338003.9989
350,통영대전선/중부선,121,35.63781847,127.7058309,263930.5605,338088.0169
350,통영대전선/중부선,121.1,35.63863539,127.7053662,263887.8153,338178.3565
350,통영대전선/중부선,121.2,35.63949374,127.7050322,263856.8841,338273.3783
350,통영대전선/중부선,121.3,35.64037569,127.7048062,263835.71,338371.0878
350,통영대전선/중부선,121.4,35.64126316,127.7046129,263817.4945,338469.4322
350,통영대전선/중부선,121.5,35.64215089,127.7044213,263799.4318,338567.8054
350,통영대전선/중부선,121.6,35.6430385,127.7042289,263781.3028,338666.1659
350,통영대전선/중부선,121.7,35.64392563,127.7040335,263762.9042,338764.4707
350,통영대전선/중부선,121.8,35.64480105,127.7037713,263738.4623,338861.4331
350,통영대전선/중부선,121.9,35.64565209,127.7034096,263705.0255,338955.6261
350,통영대전선/중부선,122,35.64646557,127.7029352,263661.4192,339045.5783
350,통영대전선/중부선,122.1,35.64722923,127.7023496,263607.7769,339129.9308
350,통영대전선/중부선,122.2,35.64793644,127.701666,263545.3026,339207.9578
350,통영대전선/중부선,122.3,35.6485818,127.7008958,263475.0382,339279.066
350,통영대전선/중부선,122.4,35.64915072,127.7000399,263397.0765,339341.6387
350,통영대전선/중부선,122.5,35.64964838,127.6991197,263313.3469,339396.2632
350,통영대전선/중부선,122.6,35.65009185,127.6981584,263225.9385,339444.8497
350,통영대전선/중부선,122.7,35.65052009,127.6971867,263137.6027,339491.7411
350,통영대전선/중부선,122.8,35.65101448,127.6962642,263053.6671,339546.004
350,통영대전선/중부선,122.9,35.6515981,127.6954235,262977.0799,339610.2199
350,통영대전선/중부선,123,35.65225797,127.694672,262908.4991,339682.9551
350,통영대전선/중부선,123.1,35.65296209,127.6939824,262845.5057,339760.6395
350,통영대전선/중부선,123.2,35.65366817,127.6932959,262782.7807,339838.5441
350,통영대전선/중부선,123.3,35.6543724,127.6926065,262719.8004,339916.2424
350,통영대전선/중부선,123.4,35.65506477,127.6918997,262655.2521,339992.6137
350,통영대전선/중부선,123.5,35.65571788,127.6911389,262585.8469,340064.5949
350,통영대전선/중부선,123.6,35.65630425,127.6903007,262509.4861,340129.1218
350,통영대전선/중부선,123.7,35.65682043,127.6893958,262427.1394,340185.8194
350,통영대전선/중부선,123.8,35.65725922,127.6884316,262339.4889,340233.8937
350,통영대전선/중부선,123.9,35.6576283,127.6874245,262248.0005,340274.207
350,통영대전선/중부선,124,35.65793169,127.6863846,262153.5985,340307.2116
350,통영대전선/중부선,124.1,35.65821862,127.6853375,262058.5634,340338.3869
350,통영대전선/중부선,124.2,35.65850237,127.6842892,261963.4168,340369.208
350,통영대전선/중부선,124.3,35.65878963,127.6832423,261868.3943,340400.4215
350,통영대전선/중부선,124.4,35.659108,127.6822093,261774.6052,340435.0965
350,통영대전선/중부선,124.5,35.65948878,127.6812086,261683.7021,340476.7184
350,통영대전선/중부선,124.6,35.65993202,127.6802472,261596.2985,340525.2947
350,통영대전선/중부선,124.7,35.66044206,127.6793371,261513.5028,340581.3167
350,통영대전선/중부선,124.8,35.66101124,127.6784813,261435.5734,340643.9346
350,통영대전선/중부선,124.9,35.66163388,127.6776831,261362.8181,340712.5213
350,통영대전선/중부선,125,35.66230851,127.6769512,261296.03,340786.9184
350,통영대전선/중부선,125.1,35.66302263,127.6762773,261234.4577,340865.7327
350,통영대전선/중부선,125.2,35.66373677,127.6756036,261172.9151,340944.5508
350,통영대전선/중부선,125.3,35.66445626,127.6749382,261112.1173,341023.9678
350,통영대전선/중부선,125.4,35.66517698,127.6742748,261051.502,341103.5239
350,통영대전선/중부선,125.5,35.66589745,127.673611,260990.8509,341183.0518
350,통영대전선/중부선,125.6,35.66661618,127.6729444,260929.943,341262.3846
350,통영대전선/중부선,125.7,35.66733647,127.6722803,260869.2661,341341.8931
350,통영대전선/중부선,125.8,35.66805911,127.67162,260808.9357,341421.6648
350,통영대전선/중부선,125.9,35.66877571,127.6709501,260747.7333,341500.7613
350,통영대전선/중부선,126,35.66949656,127.6702868,260687.14,341580.3333
350,통영대전선/중부선,126.1,35.67021743,127.6696236,260626.5488,341659.9085
350,통영대전선/중부선,126.2,35.67093924,127.668962,260566.096,341739.5887
350,통영대전선/중부선,126.3,35.67165974,127.6682982,260505.4515,341819.1229
350,통영대전선/중부선,126.4,35.67238062,127.667635,260444.8686,341898.701
350,통영대전선/중부선,126.5,35.67310903,127.6669844,260385.4148,341979.1218
350,통영대전선/중부선,126.6,35.67385979,127.6663732,260329.5164,342062.0464
350,통영대전선/중부선,126.7,35.67463091,127.6658013,260277.1551,342147.2562
350,통영대전선/중부선,126.8,35.67542401,127.6652779,260229.1742,342234.9336
350,통영대전선/중부선,126.9,35.67624023,127.6648101,260186.2141,342325.2111
350,통영대전선/중부선,127,35.67707746,127.6644012,260148.56,342417.8551
350,통영대전선/중부선,127.1,35.67792839,127.664037,260114.9528,342512.048
350,통영대전선/중부선,127.2,35.67878377,127.6636886,260082.7743,342606.7444
350,통영대전선/중부선,127.3,35.67963897,127.6633395,260050.5239,342701.4194
350,통영대전선/중부선,127.4,35.68049758,127.6630033,260019.4472,342796.4812
350,통영대전선/중부선,127.5,35.68135346,127.6626566,259987.4248,342891.2338
350,통영대전선/중부선,127.6,35.68220864,127.6623075,259955.1736,342985.9079
350,통영대전선/중부선,127.7,35.6830496,127.6619107,259918.63,343078.9756
350,통영대전선/중부선,127.8,35.68385606,127.6614181,259873.432,343168.1561
350,통영대전선/중부선,127.9,35.68462185,127.6608363,259820.1941,343252.7706
350,통영대전선/중부선,128,35.68533421,127.6601603,259758.4655,343331.3989
350,통영대전선/중부선,128.1,35.68598186,127.6593926,259688.4899,343402.792
350,통영대전선/중부선,128.2,35.68656795,127.6585537,259612.1142,343467.3127
350,통영대전선/중부선,128.3,35.68710199,127.6576639,259531.1763,343526.0278
350,통영대전선/중부선,128.4,35.68762047,127.6567601,259448.9784,343583.009
350,통영대전선/중부선,128.5,35.68813834,127.6558557,259366.7326,343639.922
350,통영대전선/중부선,128.6,35.6886638,127.6549581,259285.0897,343697.683
350,통영대전선/중부선,128.7,35.68918559,127.6540571,259203.1483,343755.0344
350,통영대전선/중부선,128.8,35.68970638,127.6531553,259121.1304,343812.2759
350,통영대전선/중부선,128.9,35.69022871,127.6522547,259039.2324,343869.6892
350,통영대전선/중부선,129,35.69074857,127.6513521,258957.144,343926.8284
350,통영대전선/중부선,129.1,35.69126941,127.6504503,258875.1316,343984.0779
350,통영대전선/중부선,129.2,35.69179016,127.6495483,258793.1119,344041.317
350,통영대전선/중부선,129.3,35.69231027,127.6486459,258711.0468,344098.487
350,통영대전선/중부선,129.4,35.69283141,127.6477443,258629.0595,344155.7715
350,통영대전선/중부선,129.5,35.69335256,127.6468428,258547.0743,344213.058
350,통영대전선/중부선,129.6,35.69387366,127.6459411,258465.0846,344270.3397
350,통영대전선/중부선,129.7,35.69439371,127.6450386,258383.0149,344327.5051
350,통영대전선/중부선,129.8,35.69491532,127.6441374,258301.0655,344384.845
350,통영대전선/중부선,129.9,35.69543602,127.6432354,258219.0462,344442.0848
350,통영대전선/중부선,130,35.69595538,127.6423322,258136.9229,344499.1755
350,통영대전선/중부선,130.1,35.69647515,127.6414294,258054.8325,344556.3131
350,통영대전선/중부선,130.2,35.69699647,127.6405279,257972.8625,344613.6236
350,통영대전선/중부선,130.3,35.69751778,127.6396265,257890.8924,344670.9341
350,통영대전선/중부선,130.4,35.69803865,127.6387246,257808.8883,344728.1957
350,통영대전선/중부선,130.5,35.69855873,127.637822,257726.8237,344785.3707
350,통영대전선/중부선,130.6,35.69907895,127.6369195,257644.7703,344842.5616
350,통영대전선/중부선,130.7,35.69959925,127.6360172,257562.7237,344899.7623
350,통영대전선/중부선,130.8,35.70012102,127.6351161,257480.7943,344957.1281
350,통영대전선/중부선,130.9,35.7006431,127.6342152,257398.8879,345014.5291
350,통영대전선/중부선,131,35.70116425,127.6333135,257316.909,345071.8267
350,통영대전선/중부선,131.1,35.70168651,127.6324128,257235.0168,345129.2483
350,통영대전선/중부선,131.2,35.70220492,127.6315088,257152.8269,345186.2424
350,통영대전선/중부선,131.3,35.70272657,127.6306075,257070.889,345243.5988
350,통영대전선/중부선,131.4,35.70325091,127.6297087,256989.1717,345301.2549
350,통영대전선/중부선,131.5,35.70381108,127.6288435,256910.4673,345362.9063
350,통영대전선/중부선,131.6,35.7044,127.6280077,256834.413,345427.7667
350,통영대전선/중부선,131.7,35.70501705,127.6272023,256761.0829,345495.7653
350,통영대전선/중부선,131.8,35.70567339,127.6264451,256692.0901,345568.1533
350,통영대전선/중부선,131.9,35.70635194,127.6257176,256625.7738,345643.0219
350,통영대전선/중부선,132,35.70703303,127.6249937,256559.7777,345718.1752
350,통영대전선/중부선,132.1,35.70771277,127.6242678,256493.6115,345793.1789
350,통영대전선/중부선,132.2,35.70839385,127.6235439,256427.6174,345868.3316
350,통영대전선/중부선,132.3,35.70907702,127.6228229,256361.8898,345943.7194
350,통영대전선/중부선,132.4,35.7097595,127.6221009,256296.0727,346019.0296
350,통영대전선/중부선,132.5,35.7104435,127.6213811,256230.4519,346094.5111
350,통영대전선/중부선,132.6,35.71112961,127.6206648,256165.1543,346170.2287
350,통영대전선/중부선,132.7,35.71180921,127.6199387,256098.9735,346245.2192
350,통영대전선/중부선,132.8,35.71248739,127.6192107,256032.6152,346320.0514
350,통영대전선/중부선,132.9,35.71316623,127.6184836,255966.3436,346394.9578
350,통영대전선/중부선,133,35.71384952,127.6177627,255900.6369,346470.3613
350,통영대전선/중부선,133.1,35.71453309,127.6170423,255834.9658,346545.7976
350,통영대전선/중부선,133.2,35.71521678,127.616322,255769.3087,346621.2471
350,통영대전선/중부선,133.3,35.71589667,127.6155963,255703.1723,346696.2736
350,통영대전선/중부선,133.4,35.71658163,127.614878,255637.694,346771.8664
350,통영대전선/중부선,133.5,35.71726832,127.6141621,255572.4445,346847.6527
350,통영대전선/중부선,133.6,35.7179795,127.6134833,255510.5274,346926.1779
350,통영대전선/중부선,133.7,35.7187219,127.612857,255453.3391,347008.1977
350,통영대전선/중부선,133.8,35.71950581,127.6123125,255403.5248,347094.8692
350,통영대전선/중부선,133.9,35.72032719,127.6118581,255361.843,347185.7503
350,통영대전선/중부선,134,35.72117901,127.6114978,255328.6544,347280.0614
350,통영대전선/중부선,134.1,35.72205303,127.6112288,255303.7115,347376.8875
350,통영대전선/중부선,134.2,35.72294115,127.6110406,255286.0674,347475.3232
350,통영대전선/중부선,134.3,35.72383488,127.6108968,255272.4439,347574.4066
350,통영대전선/중부선,134.4,35.72472771,127.6107462,255258.2013,347673.3868
350,통영대전선/중부선,134.5,35.72562083,127.6105972,255244.0992,347772.3998
350,통영대전선/중부선,134.6,35.72650977,127.6104143,255226.9368,347870.9306
350,통영대전선/중부선,134.7,35.72738787,127.6101657,255203.8423,347968.2208
350,통영대전선/중부선,134.8,35.7282488,127.6098395,255173.7303,348063.5622
350,통영대전선/중부선,134.9,35.72908365,127.6094238,255135.5493,348155.9608
350,통영대전선/중부선,135,35.72988352,127.608915,255088.9645,348244.4251
350,통영대전선/중부선,135.1,35.73064275,127.6083199,255034.6068,348328.3325
350,통영대전선/중부선,135.2,35.73135448,127.6076423,254972.8124,348406.923
350,통영대전선/중부선,135.3,35.73201369,127.6068889,254904.202,348479.6439
350,통영대전선/중부선,135.4,35.73262076,127.6060721,254829.8917,348546.5455
350,통영대전선/중부선,135.5,35.73318358,127.6052089,254751.4099,348608.5124
350,통영대전선/중부선,135.6,35.73371398,127.6043151,254670.1891,348666.865
350,통영대전선/중부선,135.7,35.73422831,127.6034072,254587.7048,348723.4268
350,통영대전선/중부선,135.8,35.7347377,127.6024952,254504.8435,348779.4393
350,통영대전선/중부선,135.9,35.73526134,127.6015953,254423.0838,348837.0408
350,통영대전선/중부선,136,35.73581272,127.6007209,254343.6018,348897.7351
350,통영대전선/중부선,136.1,35.7364057,127.5998886,254267.91,348963.0693
350,통영대전선/중부선,136.2,35.73705072,127.5991171,254197.6795,349034.2121
350,통영대전선/중부선,136.3,35.73775222,127.5984237,254134.4705,349111.6647
350,통영대전선/중부선,136.4,35.73851424,127.5978351,254080.7075,349195.8906
350,통영대전선/중부선,136.5,35.73931788,127.5973364,254035.0595,349284.7845
350,통영대전선/중부선,136.6,35.74014978,127.5969122,253996.1232,349376.8549
350,통영대전선/중부선,136.7,35.74101524,127.5966041,253967.6645,349472.714
350,통영대전선/중부선,136.8,35.74189807,127.5963818,253946.9611,349570.5466
350,통영대전선/중부선,136.9,35.74278924,127.596218,253931.5398,349669.3374
350,통영대전선/중부선,137,35.743686,127.5961069,253920.8846,349768.7773
350,통영대전선/중부선,137.1,35.74458362,127.5960063,253911.1788,349868.3185
350,통영대전선/중부선,137.2,35.74548062,127.595898,253900.7819,349967.7872
350,통영대전선/중부선,137.3,35.7463775,127.5957876,253890.1934,350067.2412
350,통영대전선/중부선,137.4,35.7472741,127.5956744,253879.3491,350166.6615
350,통영대전선/중부선,137.5,35.74817177,127.595574,253869.6616,350266.2087
350,통영대전선/중부선,137.6,35.74906893,127.5954669,253859.3674,350365.6955
350,통영대전선/중부선,137.7,35.74996613,127.5953603,253849.1236,350465.1873
350,통영대전선/중부선,137.8,35.75086305,127.5952504,253838.5785,350564.6456
350,통영대전선/중부선,137.9,35.75176138,127.5951604,253829.8357,350664.2711
350,통영대전선/중부선,138,35.7526608,127.5950887,253822.7417,350764.0286
350,통영대전선/중부선,138.1,35.75356155,127.5950494,253818.5865,350863.9512
350,통영대전선/중부선,138.2,35.75446292,127.5950538,253818.376,350963.9658
350,통영대전선/중부선,138.3,35.75536385,127.5950883,253820.8861,351063.9485
350,통영대전선/중부선,138.4,35.75626321,127.5951614,253826.8935,351163.7787
350,통영대전선/중부선,138.5,35.75715961,127.5952767,253836.7184,351263.3031
350,통영대전선/중부선,138.6,35.75805329,127.5954206,253849.1317,351362.5418
350,통영대전선/중부선,138.7,35.75894222,127.5956033,253865.0559,351461.2747
350,통영대전선/중부선,138.8,35.75982588,127.5958215,253884.1896,351559.4422
350,통영대전선/중부선,138.9,35.76070174,127.5960826,253907.217,351656.7688
350,통영대전선/중부선,139,35.7615686,127.5963858,253934.0453,351753.1189
350,통영대전선/중부선,139.1,35.76242921,127.5967139,253963.1371,351848.7897
350,통영대전선/중부선,139.2,35.76327961,127.5970804,253995.7128,351943.3494
350,통영대전선/중부선,139.3,35.76412078,127.5974773,254031.0364,352036.9011
350,통영대전선/중부선,139.4,35.76494995,127.597911,254069.6947,352129.1418
350,통영대전선/중부선,139.5,35.76576689,127.5983782,254111.3914,352220.045
